Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region,Year,Month,Day,Day_of_Week,Is_Weekend,Rolling_7D_Sales,Rolling_30D_Sales,Cumulative_Sales
2019-04-17,84,0.9755230781508322,0.0044580663137364,0.0,0.0,0.0,0.003204232873786,631,1579,2019,4,17,2,0,0.0153459119496855,0.805249099988387,0.0163476523225417
2019-04-17,85,0.9755230781508322,0.0069657286152131,0.0,0.0,0.0,0.003204232873786,632,339,2019,4,17,2,0,0.0183647798742138,0.8047845778655209,0.0208123868892016
2019-04-18,80,0.90254279730325,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,633,636,2019,4,18,3,0,0.0135849056603773,0.8047845778655209,0.2897270259400764
2019-04-18,82,0.90254279730325,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,634,115,2019,4,18,3,0,0.0128301886792452,0.8042039252119382,0.0208375226221596
2019-04-18,83,0.90254279730325,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,635,1544,2019,4,18,3,0,0.010314465408805,0.397863198234816,0.018179418861854
2019-04-18,87,0.90254279730325,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,636,1548,2019,4,18,3,0,0.0140880503144654,0.3996051561955638,0.0837993917152624
2019-04-18,81,0.90254279730325,0.0080802451936472,0.0,0.0,0.0,0.003204232873786,637,1505,2019,4,18,3,0,0.020377358490566,0.4014632446870282,0.0179249195656545
2019-04-18,85,0.90254279730325,0.0013931457230426,0.0,0.0,0.0,0.003204232873786,638,2102,2019,4,18,3,0,0.0176100628930817,0.3989083730112646,0.0208280967223004
2019-04-19,80,0.8765141696258067,0.9818891056004458,1.0,0.0,0.0,0.003204232873786,639,647,2019,4,19,4,0,0.8978616352201259,0.8059458831726862,0.3007993163080635
2019-04-19,82,0.8765141696258067,0.005851212036779,0.0,0.0,0.0,0.003204232873786,640,1469,2019,4,19,4,0,0.8986163522012579,0.8080362327255834,0.0209035039211743
2025-03-15,83,0.8765141696258067,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,641,704,2025,3,15,5,1,0.899622641509434,0.8078039716641505,0.0182548260607279
2019-04-19,84,0.8765141696258067,0.0011145165784341,0.0,0.0,0.0,0.003204232873786,642,835,2019,4,19,4,0,0.8961006289308177,0.8075717106027174,0.0163602201890207
2019-04-19,81,0.8765141696258067,0.0047366954583449,0.0,0.0,0.0,0.003204232873786,643,401,2019,4,19,4,0,0.8943396226415095,0.8067587968877019,0.0179783329981902
2019-04-19,85,0.8765141696258067,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,644,1798,2019,4,19,4,0,0.8908176100628932,0.8075717106027174,0.0208752262215966
2019-04-20,80,0.938282113137074,0.0086375034828643,0.0,0.0,0.0,0.003204232873786,645,1766,2019,4,20,5,1,0.8973584905660379,0.8095459296248984,0.3008967172732757
2019-04-20,82,0.938282113137074,0.0016717748676511,0.0,0.0,0.0,0.003204232873786,646,269,2019,4,20,5,1,0.0123270440251572,0.8101265822784811,0.0209223557208928
2019-04-20,84,0.938282113137074,0.000557258289217,0.0,0.0,0.0,0.003204232873786,647,566,2019,4,20,5,1,0.0075471698113207,0.8065265358262688,0.0163665041222602
2019-04-20,81,0.938282113137074,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,648,1781,2019,4,20,5,1,0.0052830188679245,0.8055974915805366,0.0180254624974864
2019-04-20,85,0.938282113137074,0.0047366954583449,0.0,0.0,0.0,0.003204232873786,649,1164,2019,4,20,5,1,0.0085534591194968,0.8060620137034027,0.0209286396541323
2019-04-21,82,0.8426268869427302,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,650,167,2019,4,21,6,1,0.0093081761006289,0.8064104052955523,0.0209851950532877
2019-04-21,83,0.8426268869427302,0.0086375034828643,0.0,0.0,0.0,0.003204232873786,651,325,2019,4,21,6,1,0.0133333333333333,0.8065265358262688,0.01835222702594
2019-04-21,84,0.8426268869427302,0.0036221788799108,0.0,0.0,0.0,0.003204232873786,652,1578,2019,4,21,6,1,0.0088050314465408,0.4003019393798629,0.0164073496883169
2019-04-21,81,0.8426268869427302,0.0013931457230426,0.0,0.0,0.0,0.003204232873786,653,214,2019,4,21,6,1,0.0085534591194968,0.4000696783184299,0.0180411723305851
2019-04-21,85,0.8426268869427302,0.0011145165784341,0.0,0.0,0.0,0.003204232873786,654,93,2019,4,21,6,1,0.0090566037735849,0.397863198234816,0.0209412075206113
2019-04-22,80,0.8658524302860946,0.9793814432989691,1.0,0.0,0.0,0.003204232873786,655,929,2019,4,22,0,0,0.889559748427673,0.8045523168040878,0.3119407299416851
2019-04-22,82,0.8658524302860946,0.005851212036779,0.0,0.0,0.0,0.003204232873786,656,889,2019,4,22,0,0,0.8905660377358492,0.8026942283126235,0.0210511763523024
2019-04-22,83,0.8658524302860946,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,657,192,2019,4,22,0,0,0.8905660377358492,0.8023458367204739,0.018415066358335
2019-04-22,84,0.8658524302860946,0.0030649205906937,0.0,0.0,0.0,0.003204232873786,658,1773,2019,4,22,0,0,0.8855345911949686,0.8003716176982929,0.0164419113211341
2019-04-22,81,0.8658524302860946,0.0047366954583449,0.0,0.0,0.0,0.003204232873786,659,1494,2019,4,22,0,0,0.8865408805031448,0.801300661944025,0.0180945857631208
2019-04-22,85,0.8658524302860946,0.011145165784341,0.0,0.0,0.0,0.003204232873786,660,1006,2019,4,22,0,0,0.8953459119496857,0.8054813610498202,0.0210668861854011
2019-04-23,80,0.8439783787452158,0.006408470325996,0.0,0.0,0.0,0.003204232873786,661,1340,2019,4,23,1,0,0.9001257861635221,0.8062942747648356,0.3120129951739393
2019-04-23,82,0.8439783787452158,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,662,1193,2019,4,23,1,0,0.020377358490566,0.8054813610498202,0.0211077317514578
2019-04-23,83,0.8439783787452158,0.0086375034828643,0.0,0.0,0.0,0.003204232873786,663,1208,2019,4,23,1,0,0.0228930817610062,0.8069910579491348,0.0185124673235471
2025-03-15,87,0.8439783787452158,0.0025076623014767,0.0,0.0,0.0,0.003204232873786,664,838,2025,3,15,5,1,0.020125786163522,0.8057136221112531,0.0838276694148401
2019-04-23,81,0.8439783787452158,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,665,49,2019,4,23,1,0,0.0218867924528301,0.8057136221112531,0.0181511411622762
2019-04-23,85,0.8439783787452158,0.0025076623014767,0.0,0.0,0.0,0.003204232873786,666,1961,2019,4,23,1,0,0.0198742138364779,0.8039716641505052,0.0210951638849788
2019-04-24,80,0.9233656969316896,0.0008358874338255,0.0,0.0,0.0,0.003204232873786,667,979,2019,4,24,2,0,0.010566037735849,0.8009522703518754,0.3120224210737985
2019-04-24,82,0.9233656969316896,0.000557258289217,0.0,0.0,0.0,0.003204232873786,668,616,2019,4,24,2,0,0.0052830188679245,0.800603878759726,0.0211140156846973
2019-04-24,84,0.9233656969316896,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,669,646,2019,4,24,2,0,0.0067924528301886,0.3941470212518871,0.016517318520008
2019-04-24,43,0.9233656969316896,0.0091947617720813,0.0,0.0,0.0,0.003204232873786,670,1860,2019,4,24,2,0,0.0072955974842767,0.3955405876204855,9.111703197265232e-05
2019-04-24,85,0.9233656969316896,0.0061298411813875,0.0,0.0,0.0,0.003204232873786,671,755,2019,4,24,2,0,0.010566037735849,0.3953083265590523,0.0211642871506133
2019-04-25,80,0.9712183320692448,0.9754806352744498,1.0,0.0,0.0,0.003204232873786,672,664,2019,4,25,3,0,0.8867924528301888,0.8014167924747417,0.3230224462095315
2019-04-25,82,0.9712183320692448,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,673,670,2019,4,25,3,0,0.889559748427673,0.8017651840668913,0.0211768550170922
2019-04-25,83,0.9712183320692448,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,674,2064,2019,4,25,3,0,0.8925786163522013,0.8017651840668913,0.0185595968228433
2019-04-25,84,0.9712183320692448,0.0027862914460852,0.0,0.0,0.0,0.003204232873786,675,239,2019,4,25,3,0,0.8945911949685537,0.7993264429218441,0.0165487381862055
2019-04-25,81,0.9712183320692448,0.0030649205906937,0.0,0.0,0.0,0.003204232873786,676,365,2019,4,25,3,0,0.8913207547169812,0.7999070955754268,0.0181857027950935
2019-04-25,85,0.9712183320692448,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,677,1701,2019,4,25,3,0,0.887547169811321,0.8017651840668913,0.0212208425497687
2019-04-25,87,0.9443387665051524,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,678,695,2019,4,25,3,0,0.8870440251572328,0.8023458367204739,0.083890508747235
2019-04-26,82,0.9443387665051524,0.0,0.0,0.0,0.0,0.003204232873786,679,521,2019,4,26,4,0,0.0062893081761006,0.8003716176982929,0.0211768550170922
2019-04-26,83,0.9443387665051524,0.0075229869044302,0.0,0.0,0.0,0.003204232873786,680,1294,2019,4,26,4,0,0.0080503144654088,0.8011845314133086,0.0186444299215765
2019-04-26,84,0.9443387665051524,0.0044580663137364,0.0,0.0,0.0,0.003204232873786,681,652,2019,4,26,4,0,0.0083018867924528,0.7994425734525608,0.0165990096521214
2019-04-26,81,0.9443387665051524,0.0105879074951239,0.0,0.0,0.0,0.003204232873786,682,967,2019,4,26,4,0,0.0153459119496855,0.8023458367204739,0.0183050975266438
2019-04-26,85,0.9443387665051524,0.0091947617720813,0.0,0.0,0.0,0.003204232873786,683,1346,2019,4,26,4,0,0.020880503144654,0.8055974915805366,0.0213245274482203
2019-04-27,80,0.9547001659548184,0.0078016160490387,0.0,0.0,0.0,0.003204232873786,684,1791,2019,4,27,5,1,0.0233962264150943,0.8083846243177333,0.3231104212748844
2019-04-27,82,0.9547001659548184,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,685,1869,2019,4,27,5,1,0.0228930817610062,0.4022761584020439,0.0212334104162477
2019-04-27,83,0.9547001659548184,0.0022290331568682,0.0,0.0,0.0,0.003204232873786,686,1928,2019,4,27,5,1,0.0249056603773584,0.4007664615027291,0.0186695656545344
2019-04-27,84,0.9547001659548184,0.0136528280858177,0.0,0.0,0.0,0.003204232873786,687,405,2019,4,27,5,1,0.030440251572327,0.4041342468935083,0.016752966016489
2025-03-15,81,0.0452998340451816,0.0,0.0,0.0,0.0,0.003204232873786,688,138,2025,3,15,5,1,0.0264150943396226,0.4028568110556265,0.0183050975266438
2019-04-27,85,0.9547001659548184,0.0039008080245193,0.0,0.0,0.0,0.003204232873786,689,1565,2019,4,27,5,1,0.020377358490566,0.402508419463477,0.0213685149808968
2019-04-28,80,1.0,0.9818891056004458,1.0,0.0,0.0,0.003204232873786,690,1807,2019,4,28,6,1,0.8986163522012579,0.8071071884798513,0.3341827116428715
2019-04-28,82,1.0,0.0044580663137364,0.0,0.0,0.0,0.003204232873786,691,1969,2019,4,28,6,1,0.8955974842767297,0.8062942747648356,0.0212836818821636
2019-04-28,44,1.0,0.0022290331568682,0.0,0.0,0.0,0.003204232873786,692,1004,2019,4,28,6,1,0.8930817610062894,0.8051329694576705,1.2567866478986528e-05
2019-04-28,87,1.0,0.0080802451936472,0.0,0.0,0.0,0.003204232873786,693,1826,2019,4,28,6,1,0.8983647798742139,0.8049007083962374,0.0839816257792077
2019-04-28,81,1.0,0.0094733909166898,0.0,0.0,0.0,0.003204232873786,694,1619,2019,4,28,6,1,0.8945911949685537,0.8078039716641505,0.0184119243917152
2019-04-28,85,1.0,0.0033435497353023,0.0,0.0,0.0,0.003204232873786,695,1057,2019,4,28,6,1,0.8976100628930819,0.8071071884798513,0.0214062185803338
2019-04-29,80,0.9977475262300984,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,696,1257,2019,4,29,0,0,0.8978616352201259,0.8078039716641505,0.3342298411421677
2019-04-29,82,0.9977475262300984,0.0027862914460852,0.0,0.0,0.0,0.003204232873786,697,1517,2019,4,29,0,0,0.0138364779874213,0.8086168853791662,0.0213151015483611
2019-04-29,83,0.9977475262300984,0.0097520200612984,0.0,0.0,0.0,0.003204232873786,698,61,2019,4,29,0,0,0.0186163522012578,0.8124491928928115,0.0187795344862256
2019-04-29,84,0.9977475262300984,0.0094733909166898,0.0,0.0,0.0,0.003204232873786,699,1253,2019,4,29,0,0,0.0251572327044025,0.8136104981999768,0.0168597928815604
2019-04-29,81,0.9977475262300984,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,700,1726,2019,4,29,0,0,0.0238993710691823,0.8125653234235282,0.0184873315905891
2019-04-29,85,0.9977475262300984,0.0039008080245193,0.0,0.0,0.0,0.003204232873786,701,936,2019,4,29,0,0,0.0188679245283018,0.8116362791777958,0.0214502061130102
2019-04-30,80,0.9010912047716566,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,702,20,2019,4,30,1,0,0.0196226415094339,0.4068052490999884,0.3342769706414639
2019-04-30,82,0.9010912047716566,0.0030649205906937,0.0,0.0,0.0,0.003204232873786,703,988,2019,4,30,1,0,0.0186163522012578,0.4057600743235396,0.0213496631811783
2019-04-30,83,0.9010912047716566,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,704,600,2019,4,30,1,0,0.0198742138364779,0.4057600743235396,0.0188266639855218
2019-04-30,84,0.9010912047716566,0.005851212036779,0.0,0.0,0.0,0.003204232873786,705,1558,2019,4,30,1,0,0.0163522012578616,0.4070375101614214,0.0169257741805751
2019-04-30,81,0.9010912047716566,0.0047366954583449,0.0,0.0,0.0,0.003204232873786,706,249,2019,4,30,1,0,0.0120754716981132,0.4077342933457206,0.0185407450231248
2019-04-30,85,0.9010912047716566,0.0022290331568682,0.0,0.0,0.0,0.003204232873786,707,798,2019,4,30,1,0,0.0080503144654088,0.4065729880385553,0.0214753418459682
2019-04-30,87,0.0668735582635885,0.9685149066592368,1.0,0.0,0.0,0.003204232873786,708,1566,2019,4,30,1,0,0.8789937106918241,0.807920102194867,0.094903101749447
2019-05-01,82,0.9331264417364116,0.0008358874338255,0.0,0.0,0.0,0.003204232873786,709,54,2019,5,1,2,0,0.8759748427672958,0.8082684937870166,0.0213590890810376
2019-05-01,83,0.9331264417364116,0.0061298411813875,0.0,0.0,0.0,0.003204232873786,710,10,2019,5,1,2,0,0.87874213836478,0.8076878411334341,0.0188957872511562
2019-05-01,84,0.9331264417364116,0.0089161326274728,0.0,0.0,0.0,0.003204232873786,711,1612,2019,5,1,2,0,0.8830188679245284,0.8095459296248984,0.0170263171124069
2019-05-01,81,0.9331264417364116,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,712,1073,2019,5,1,2,0,0.8827672955974845,0.8074555800720009,0.0186035843555198
2025-03-15,85,0.9331264417364116,0.0039008080245193,0.0,0.0,0.0,0.003204232873786,713,125,2025,3,15,5,1,0.8820125786163524,0.805249099988387,0.0215193293786446
2025-03-15,48,0.9854840244137698,0.0083588743382557,0.0,0.0,0.0,0.003204232873786,714,382,2025,3,15,5,1,0.887547169811321,0.8054813610498202,8.169113211341243e-05
2019-05-02,82,0.9854840244137698,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,715,1568,2019,5,2,3,0,0.0168553459119496,0.8051329694576705,0.0214062185803338
2019-05-02,83,0.9854840244137698,0.0075229869044302,0.0,0.0,0.0,0.003204232873786,716,3,2019,5,2,3,0,0.0228930817610062,0.8073394495412844,0.0189806203498894
2019-05-02,84,0.9854840244137698,0.0052939537475619,0.0,0.0,0.0,0.003204232873786,717,347,2019,5,2,3,0,0.0221383647798742,0.8038555336197888,0.0170860144781821
2019-05-02,81,0.9854840244137698,0.0013931457230426,0.0,0.0,0.0,0.003204232873786,718,2028,2019,5,2,3,0,0.0153459119496855,0.8044361862733713,0.0186192941886185
2019-05-02,85,0.9854840244137698,0.0094733909166898,0.0,0.0,0.0,0.003204232873786,719,1806,2019,5,2,3,0,0.0188679245283018,0.8067587968877019,0.021626156243716
2019-05-03,80,0.8222044279334446,0.0097520200612984,0.0,0.0,0.0,0.003204232873786,720,452,2019,5,3,4,0,0.0241509433962264,0.4015793752177448,0.334386939473155
2019-05-03,82,0.8222044279334446,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,721,335,2019,5,3,4,0,0.0211320754716981,0.4018116362791778,0.0214627739794892
2019-05-03,83,0.8222044279334446,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,722,156,2019,5,3,4,0,0.0233962264150943,0.4036697247706421,0.0190560275487633
2019-05-03,87,0.8222044279334446,0.0097520200612984,0.0,0.0,0.0,0.003204232873786,723,2101,2019,5,3,4,0,0.0254088050314465,0.4043665079549414,0.0950130705811381
2019-05-03,81,0.8222044279334446,0.0013931457230426,0.0,0.0,0.0,0.003204232873786,724,1660,2019,5,3,4,0,0.0218867924528301,0.4009987225641622,0.0186350040217172
2019-05-03,85,0.8222044279334446,0.0008358874338255,0.0,0.0,0.0,0.003204232873786,725,413,2019,5,3,4,0,0.0213836477987421,0.3999535477877134,0.0216355821435753
2019-05-04,80,0.8620983073362587,0.976595151852884,1.0,0.0,0.0,0.003204232873786,726,11,2019,5,4,5,1,0.8945911949685537,0.805249099988387,0.345399532475367
2019-05-04,82,0.8620983073362587,0.0039008080245193,0.0,0.0,0.0,0.003204232873786,727,1291,2019,5,4,5,1,0.8893081761006292,0.8057136221112531,0.0215067615121656
2019-05-04,84,0.8620983073362587,0.0,0.0,0.0,0.0,0.003204232873786,728,1900,2019,5,4,5,1,0.8847798742138367,0.8016490535361747,0.0170860144781821
2019-05-04,81,0.8620983073362587,0.0030649205906937,0.0,0.0,0.0,0.003204232873786,729,1905,2019,5,4,5,1,0.8815094339622643,0.7989780513296947,0.0186695656545344
2019-05-04,85,0.8620983073362587,0.006408470325996,0.0,0.0,0.0,0.003204232873786,730,210,2019,5,4,5,1,0.878490566037736,0.798861920798978,0.0217078473758294
2019-05-05,80,0.9042947171573152,0.0033435497353023,0.0,0.0,0.0,0.003204232873786,731,777,2019,5,5,6,1,0.8802515723270442,0.7986296597375451,0.345437236074804
2019-05-05,82,0.9042947171573152,0.0019504040122596,0.0,0.0,0.0,0.003204232873786,732,1880,2019,5,5,6,1,0.8812578616352202,0.7977006154918127,0.0215287552785039
2019-05-05,83,0.9042947171573152,0.0069657286152131,0.0,0.0,0.0,0.003204232873786,733,1404,2019,5,5,6,1,0.0057861635220125,0.7993264429218441,0.0191345767142569
2019-05-05,84,0.9042947171573152,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,734,1100,2019,5,5,6,1,0.0067924528301886,0.7996748345139939,0.0171425698773376
2019-05-05,52,0.9042947171573152,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,735,729,2019,5,5,6,1,0.0128301886792452,0.8000232261061433,6.283933239493264e-05
2019-05-05,85,0.9042947171573152,0.0069657286152131,0.0,0.0,0.0,0.003204232873786,736,1740,2019,5,5,6,1,0.0163522012578616,0.8009522703518754,0.0217863965413231
2025-03-15,87,0.8824206656164364,0.005851212036779,0.0,0.0,0.0,0.003204232873786,737,572,2025,3,15,5,1,0.0158490566037735,0.8024619672511903,0.0950790518801528
2019-05-06,82,0.8824206656164364,0.0069657286152131,0.0,0.0,0.0,0.003204232873786,738,1630,2019,5,6,0,0,0.0191194968553459,0.4016955057484613,0.0216073044439975
2019-05-06,83,0.8824206656164364,0.0103092783505154,0.0,0.0,0.0,0.003204232873786,739,614,2019,5,6,0,0,0.0266666666666666,0.4056439437928231,0.0192508294791876
2019-05-06,84,0.8824206656164364,0.0033435497353023,0.0,0.0,0.0,0.003204232873786,740,1305,2019,5,6,0,0,0.0233962264150943,0.4044826384856579,0.0171802734767745
2019-05-06,81,0.8824206656164364,0.0033435497353023,0.0,0.0,0.0,0.003204232873786,741,915,2019,5,6,0,0,0.0218867924528301,0.4021600278713274,0.0187072692539714
2019-05-06,85,0.8824206656164364,0.0036221788799108,0.0,0.0,0.0,0.003204232873786,742,916,2019,5,6,0,0,0.0191194968553459,0.4013471141563117,0.0218272421073798
2019-05-07,80,0.913705077991224,0.9796600724435776,1.0,0.0,0.0,0.003204232873786,743,903,2019,5,7,1,0,0.8973584905660379,0.8080362327255834,0.3564843907098331
2019-05-07,82,0.913705077991224,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,744,1918,2019,5,7,1,0,0.8981132075471701,0.8073394495412844,0.0216827116428715
2019-05-07,83,0.913705077991224,0.0008358874338255,0.0,0.0,0.0,0.003204232873786,745,136,2019,5,7,1,0,0.8925786163522013,0.8059458831726862,0.0192602553790468
2019-05-07,84,0.913705077991224,0.0086375034828643,0.0,0.0,0.0,0.003204232873786,746,1679,2019,5,7,1,0,0.8910691823899373,0.8064104052955523,0.0172776744419867
2019-05-07,85,0.913705077991224,0.0019504040122596,0.0,0.0,0.0,0.003204232873786,747,927,2019,5,7,1,0,0.889811320754717,0.8050168389269539,0.021849235873718
2019-05-08,80,0.8722094235442193,0.0039008080245193,0.0,0.0,0.0,0.003204232873786,748,1448,2019,5,8,2,0,0.8903144654088052,0.8060620137034027,0.3565283782425096
2019-05-08,82,0.8722094235442193,0.0066870994706046,0.0,0.0,0.0,0.003204232873786,749,1139,2019,5,8,2,0,0.8930817610062894,0.8049007083962374,0.0217581188417454
2019-05-08,83,0.8722094235442193,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,750,971,2019,5,8,2,0,0.0123270440251572,0.8025780977819068,0.019307384878343
2019-05-08,87,0.8722094235442193,0.0019504040122596,0.0,0.0,0.0,0.003204232873786,751,680,2019,5,8,2,0,0.0080503144654088,0.801300661944025,0.095101045646491
2019-05-08,81,0.8722094235442193,0.0047366954583449,0.0,0.0,0.0,0.003204232873786,752,888,2019,5,8,2,0,0.0115723270440251,0.8004877482290094,0.0187606826865071
2019-05-09,80,0.8030333348623881,0.0025076623014767,0.0,0.0,0.0,0.003204232873786,753,208,2019,5,9,3,0,0.0060377358490566,0.7974683544303798,0.3565566559420873
2019-05-09,82,0.8030333348623881,0.0047366954583449,0.0,0.0,0.0,0.003204232873786,754,423,2019,5,9,3,0,0.0085534591194968,0.798861920798978,0.0218115322742811
2019-05-09,86,0.8030333348623881,0.005851212036779,0.0,0.0,0.0,0.003204232873786,755,1371,2019,5,9,3,0,0.010314465408805,0.8009522703518754,0.0005247084254976
2019-05-09,84,0.8030333348623881,0.0030649205906937,0.0,0.0,0.0,0.003204232873786,756,1414,2019,5,9,3,0,0.0070440251572327,0.3951921960283358,0.0173122360748039
2019-05-09,81,0.8030333348623881,0.0011145165784341,0.0,0.0,0.0,0.003204232873786,757,1865,2019,5,9,3,0,0.0042767295597484,0.3940308907211706,0.0187732505529861
2019-05-09,85,0.8030333348623881,0.0052939537475619,0.0,0.0,0.0,0.003204232873786,758,1859,2019,5,9,3,0,0.0072955974842767,0.3962373708047846,0.0219089332394932
2019-05-10,80,0.8901791947578135,0.978824185009752,1.0,0.0,0.0,0.003204232873786,759,964,2019,5,10,4,0,0.8867924528301888,0.8029264893740564,0.3675943846772572
2025-03-15,82,0.8901791947578135,0.0069657286152131,0.0,0.0,0.0,0.003204232873786,760,2074,2025,3,15,5,1,0.8908176100628932,0.8031587504354896,0.0218900814397747
2019-05-10,83,0.8901791947578135,0.0044580663137364,0.0,0.0,0.0,0.003204232873786,761,774,2019,5,10,4,0,0.8905660377358492,0.8036232725583556,0.0193576563442589
2019-05-10,84,0.8901791947578135,0.0072443577598216,0.0,0.0,0.0,0.003204232873786,762,806,2019,5,10,4,0,0.8918238993710694,0.8058297526419695,0.0173939272069173
2019-05-10,81,0.8901791947578135,0.005851212036779,0.0,0.0,0.0,0.003204232873786,763,1496,2019,5,10,4,0,0.8943396226415095,0.8053652305191035,0.0188392318520008
2019-05-10,85,0.8901791947578135,0.0050153246029534,0.0,0.0,0.0,0.003204232873786,764,686,2019,5,10,4,0,0.8978616352201259,0.8053652305191035,0.0219654886386487
2019-05-11,82,0.9740714730516646,0.0061298411813875,0.0,0.0,0.0,0.003204232873786,765,327,2019,5,11,5,1,0.8986163522012579,0.8051329694576705,0.0219592047054092
2019-05-11,83,0.9740714730516646,0.0097520200612984,0.0,0.0,0.0,0.003204232873786,766,832,2019,5,11,5,1,0.0236477987421383,0.8062942747648356,0.0194676251759501
2019-05-11,84,0.9740714730516646,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,767,745,2019,5,11,5,1,0.0223899371069182,0.8061781442341192,0.0174567665393122
2019-05-11,81,0.9740714730516646,0.0094733909166898,0.0,0.0,0.0,0.003204232873786,768,1768,2019,5,11,5,1,0.0269182389937106,0.807223319010568,0.0189460587170721
2019-05-11,85,0.9740714730516646,0.0078016160490387,0.0,0.0,0.0,0.003204232873786,769,1835,2019,5,11,5,1,0.0274213836477987,0.8061781442341192,0.0220534637040016
2019-05-12,80,0.9487936699641888,0.0075229869044302,0.0,0.0,0.0,0.003204232873786,770,1549,2019,5,12,6,1,0.0289308176100628,0.807920102194867,0.3676792177759904
2019-05-12,82,0.9487936699641888,0.0061298411813875,0.0,0.0,0.0,0.003204232873786,771,1317,2019,5,12,6,1,0.0299371069182389,0.8090814075020323,0.0220283279710436
2019-05-12,83,0.9487936699641888,0.0041794371691278,0.0,0.0,0.0,0.003204232873786,772,1123,2019,5,12,6,1,0.0281761006289308,0.8093136685634654,0.0195147546752463
2019-05-12,84,0.9487936699641888,0.000557258289217,0.0,0.0,0.0,0.003204232873786,773,918,2019,5,12,6,1,0.0198742138364779,0.4012309836255952,0.0174630504725517
2019-05-12,81,0.9487936699641888,0.0072443577598216,0.0,0.0,0.0,0.003204232873786,774,1418,2019,5,12,6,1,0.0213836477987421,0.4014632446870282,0.0190277498491856
2019-05-12,85,0.9487936699641888,0.0061298411813875,0.0,0.0,0.0,0.003204232873786,775,776,2019,5,12,6,1,0.0183647798742138,0.4036697247706421,0.022122586969636
2019-05-12,46,0.8614475960429735,0.9768737809974924,1.0,0.0,0.0,0.003204232873786,776,1236,2019,5,12,6,1,0.8933333333333334,0.807223319010568,0.0110031671023527
2019-05-13,82,0.8614475960429735,0.0027862914460852,0.0,0.0,0.0,0.003204232873786,777,1620,2019,5,13,0,0,0.889056603773585,0.8075717106027174,0.0220597476372411
2019-05-13,83,0.8614475960429735,0.0069657286152131,0.0,0.0,0.0,0.003204232873786,778,207,2019,5,13,0,0,0.889811320754717,0.8088491464405994,0.0195933038407399
2019-05-13,87,0.8614475960429735,0.0055725828921705,0.0,0.0,0.0,0.003204232873786,779,1331,2019,5,13,0,0,0.8910691823899373,0.8083846243177333,0.0951638849788859
2019-05-13,81,0.8614475960429735,0.0036221788799108,0.0,0.0,0.0,0.003204232873786,780,1070,2019,5,13,0,0,0.8938364779874215,0.8081523632563001,0.0190685954152423
2019-05-13,85,0.8614475960429735,0.0052939537475619,0.0,0.0,0.0,0.003204232873786,781,163,2019,5,13,0,0,0.8920754716981134,0.8095459296248984,0.0221822843354112
2019-05-14,80,0.838922808073661,0.0044580663137364,0.0,0.0,0.0,0.003204232873786,782,247,2019,5,14,1,0,0.8905660377358492,0.8094297990941819,0.3677294892419063
2019-05-14,82,0.838922808073661,0.0052939537475619,0.0,0.0,0.0,0.003204232873786,783,71,2019,5,14,1,0,0.0133333333333333,0.8105911044013472,0.0221194450030162
2019-05-14,84,0.838922808073661,0.0039008080245193,0.0,0.0,0.0,0.003204232873786,784,1495,2019,5,14,1,0,0.0143396226415094,0.8102427128091976,0.0175070380052282
2019-05-14,81,0.838922808073661,0.006408470325996,0.0,0.0,0.0,0.003204232873786,785,560,2019,5,14,1,0,0.0138364779874213,0.8104749738706307,0.0191408606474964
2019-05-14,85,0.838922808073661,0.0061298411813875,0.0,0.0,0.0,0.003204232873786,786,94,2019,5,14,1,0,0.0143396226415094,0.8117524097085123,0.0222514076010456
